CUSTID,SDATE,店舗,商品,数量,単価,小計
103869,2024-04-21,店舗1,商品12,7,194,1358
104017,2024-04-21,店舗1,商品12,8,194,1552
104169,2024-04-21,店舗1,商品12,3,194,582
105206,2024-04-21,店舗1,商品04,5,194,970
100919,2024-04-21,店舗2,商品09,2,172,344
101403,2024-04-21,店舗2,商品07,2,172,344
104058,2024-04-21,店舗2,商品07,3,172,516
100192,2024-04-22,店舗1,商品12,2,194,388
102109,2024-04-22,店舗1,商品12,2,194,388
103992,2024-04-22,店舗1,商品12,3,194,582
103992,2024-04-22,店舗1,商品12,3,194,582
104598,2024-04-22,店舗1,商品12,3,194,582
104598,2024-04-22,店舗1,商品12,4,194,776
104867,2024-04-22,店舗1,商品12,5,194,970
105068,2024-04-22,店舗1,商品12,6,194,1164
105716,2024-04-22,店舗1,商品12,4,194,776
100171,2024-04-22,店舗2,商品04,3,194,582
100308,2024-04-22,店舗2,商品08,3,194,582
100921,2024-04-22,店舗2,商品09,2,172,344
100921,2024-04-22,店舗2,商品09,3,172,516
101076,2024-04-22,店舗2,商品04,2,194,388
101918,2024-04-22,店舗2,商品01,3,172,516
102397,2024-04-22,店舗2,商品07,3,172,516
104160,2024-04-22,店舗2,商品09,4,172,688
104194,2024-04-22,店舗2,商品07,2,172,344
104725,2024-04-22,店舗2,商品04,2,194,388
105318,2024-04-22,店舗2,商品01,3,172,516
105562,2024-04-22,店舗2,商品08,3,194,582
105562,2024-04-22,店舗2,商品08,4,194,776
105667,2024-04-22,店舗2,商品09,2,172,344
100784,2024-04-23,店舗1,商品12,2,194,388
100929,2024-04-23,店舗1,商品12,7,194,1358
100929,2024-04-23,店舗1,商品12,2,194,388
104436,2024-04-23,店舗1,商品12,6,194,1164
105035,2024-04-23,店舗1,商品12,6,194,1164
105129,2024-04-23,店舗1,商品10,5,194,970
105367,2024-04-23,店舗1,商品11,1,594,594
100048,2024-04-23,店舗2,商品09,3,172,516
100511,2024-04-23,店舗2,商品09,4,172,688
101386,2024-04-23,店舗2,商品07,3,172,516
101427,2024-04-23,店舗2,商品07,4,172,688
101731,2024-04-23,店舗2,商品07,3,172,516
102166,2024-04-23,店舗2,商品09,2,172,344
103060,2024-04-23,店舗2,商品05,3,194,582
103273,2024-04-23,店舗2,商品10,3,194,582
103466,2024-04-23,店舗2,商品07,3,172,516
103720,2024-04-23,店舗2,商品09,3,172,516
104285,2024-04-23,店舗2,商品09,2,172,344
105395,2024-04-23,店舗2,商品04,2,194,388
105395,2024-04-23,店舗2,商品04,2,194,388
105395,2024-04-23,店舗2,商品04,3,194,582
100004,2024-04-24,店舗1,商品12,3,194,582
101327,2024-04-24,店舗1,商品12,2,194,388
102248,2024-04-24,店舗1,商品12,4,194,776
102248,2024-04-24,店舗1,商品12,2,194,388
104169,2024-04-24,店舗1,商品12,4,194,776
104867,2024-04-24,店舗1,商品10,3,194,582
105040,2024-04-24,店舗1,商品12,5,194,970
105487,2024-04-24,店舗1,商品12,2,194,388
105487,2024-04-24,店舗1,商品12,4,194,776
105487,2024-04-24,店舗1,商品12,2,194,388
105487,2024-04-24,店舗1,商品12,4,194,776
100127,2024-04-24,店舗2,商品05,4,194,776
100127,2024-04-24,店舗2,商品06,3,194,582
101346,2024-04-24,店舗2,商品04,4,194,776
101427,2024-04-24,店舗2,商品09,4,172,688
101435,2024-04-24,店舗2,商品01,2,172,344
102420,2024-04-24,店舗2,商品08,1,194,194
103348,2024-04-24,店舗2,商品07,2,172,344
103406,2024-04-24,店舗2,商品06,2,194,388
103738,2024-04-24,店舗2,商品09,3,172,516
105287,2024-04-24,店舗2,商品05,4,194,776
105345,2024-04-24,店舗2,商品09,4,172,688
105813,2024-04-24,店舗2,商品05,4,194,776
105890,2024-04-24,店舗2,商品08,2,194,388
105946,2024-04-24,店舗2,商品09,3,172,516
100570,2024-04-25,店舗1,商品12,3,194,582
100906,2024-04-25,店舗1,商品12,3,194,582
102135,2024-04-25,店舗1,商品12,2,194,388
102922,2024-04-25,店舗1,商品12,3,194,582
102922,2024-04-25,店舗1,商品12,3,194,582
102999,2024-04-25,店舗1,商品12,6,194,1164
103250,2024-04-25,店舗1,商品12,5,194,970
104545,2024-04-25,店舗1,商品12,5,194,970
104545,2024-04-25,店舗1,商品12,4,194,776
100360,2024-04-25,店舗2,商品04,5,194,970
100382,2024-04-25,店舗2,商品05,2,194,388
102976,2024-04-25,店舗2,商品07,2,172,344
103053,2024-04-25,店舗2,商品07,4,172,688
103308,2024-04-25,店舗2,商品06,3,194,582
103521,2024-04-25,店舗2,商品08,4,194,776
103791,2024-04-25,店舗2,商品07,3,172,516
104009,2024-04-25,店舗2,商品06,2,194,388
104075,2024-04-25,店舗2,商品09,4,172,688
104194,2024-04-25,店舗2,商品01,2,172,344
104468,2024-04-25,店舗2,商品09,4,172,688
104623,2024-04-25,店舗2,商品04,3,194,582
101403,2024-04-26,店舗1,商品07,4,172,688
101403,2024-04-26,店舗1,商品07,3,172,516
101565,2024-04-26,店舗1,商品12,4,194,776
102552,2024-04-26,店舗1,商品12,2,194,388
103290,2024-04-26,店舗1,商品12,5,194,970
103559,2024-04-26,店舗1,商品12,4,194,776
103559,2024-04-26,店舗1,商品12,5,194,970
104160,2024-04-26,店舗1,商品12,6,194,1164
104229,2024-04-26,店舗1,商品12,2,194,388
104337,2024-04-26,店舗1,商品12,3,194,582
104337,2024-04-26,店舗1,商品12,3,194,582
104745,2024-04-26,店舗1,商品12,3,194,582
104745,2024-04-26,店舗1,商品12,3,194,582
104976,2024-04-26,店舗1,商品12,2,194,388
104976,2024-04-26,店舗1,商品12,5,194,970
100461,2024-04-26,店舗2,商品09,2,172,344
100480,2024-04-26,店舗2,商品07,4,172,688
100604,2024-04-26,店舗2,商品09,3,172,516
100944,2024-04-26,店舗2,商品07,1,172,172
101517,2024-04-26,店舗2,商品09,2,172,344
102140,2024-04-26,店舗2,商品08,5,194,970
104068,2024-04-26,店舗2,商品04,2,194,388
104226,2024-04-26,店舗2,商品08,2,194,388
105264,2024-04-26,店舗2,商品07,3,172,516
105264,2024-04-26,店舗2,商品07,3,172,516
105275,2024-04-26,店舗2,商品09,3,172,516
105323,2024-04-26,店舗2,商品07,3,172,516
105323,2024-04-26,店舗2,商品09,2,172,344
105719,2024-04-26,店舗2,商品05,5,194,970
105719,2024-04-26,店舗2,商品07,2,172,344
105896,2024-04-26,店舗2,商品05,2,194,388
100113,2024-04-27,店舗1,商品12,9,194,1746
100137,2024-04-27,店舗1,商品12,11,194,2134
100883,2024-04-27,店舗1,商品09,8,172,1376
100939,2024-04-27,店舗1,商品12,6,194,1164
100977,2024-04-27,店舗1,商品12,9,194,1746
101051,2024-04-27,店舗1,商品12,5,194,970
101175,2024-04-27,店舗1,商品12,4,194,776
101247,2024-04-27,店舗1,商品12,7,194,1358
101480,2024-04-27,店舗1,商品12,7,194,1358
102259,2024-04-27,店舗1,商品12,4,194,776
102920,2024-04-27,店舗1,商品12,8,194,1552
103491,2024-04-27,店舗1,商品12,3,194,582
104225,2024-04-27,店舗1,商品02,1,297,297
104225,2024-04-27,店舗1,商品03,1,421,421
104225,2024-04-27,店舗1,商品12,6,194,1164
104424,2024-04-27,店舗1,商品12,7,194,1358
104661,2024-04-27,店舗1,商品12,6,194,1164
104661,2024-04-27,店舗1,商品12,8,194,1552
105033,2024-04-27,店舗1,商品12,6,194,1164
105376,2024-04-27,店舗1,商品10,6,194,1164
105376,2024-04-27,店舗1,商品10,9,194,1746
105376,2024-04-27,店舗1,商品11,1,594,594
105596,2024-04-27,店舗1,商品12,6,194,1164
105839,2024-04-27,店舗1,商品12,5,194,970
105863,2024-04-27,店舗1,商品12,5,194,970
100304,2024-04-27,店舗2,商品07,1,172,172
100534,2024-04-27,店舗2,商品04,2,194,388
100534,2024-04-27,店舗2,商品04,1,194,194
100534,2024-04-27,店舗2,商品08,1,194,194
102485,2024-04-27,店舗2,商品09,1,172,172
105447,2024-04-27,店舗2,商品06,3,194,582
105730,2024-04-27,店舗2,商品04,2,194,388
100038,2024-04-28,店舗1,商品12,7,194,1358
100076,2024-04-28,店舗1,商品12,6,194,1164
100389,2024-04-28,店舗1,商品12,7,194,1358
100957,2024-04-28,店舗1,商品12,5,194,970
101178,2024-04-28,店舗1,商品11,1,594,594
101179,2024-04-28,店舗1,商品12,5,194,970
101183,2024-04-28,店舗1,商品07,7,172,1204
103120,2024-04-28,店舗1,商品12,3,194,582
103120,2024-04-28,店舗1,商品12,3,194,582
103173,2024-04-28,店舗1,商品09,5,172,860
103183,2024-04-28,店舗1,商品12,3,194,582
103183,2024-04-28,店舗1,商品12,7,194,1358
103193,2024-04-28,店舗1,商品12,11,194,2134
103775,2024-04-28,店舗1,商品12,5,194,970
104009,2024-04-28,店舗1,商品06,8,194,1552
104009,2024-04-28,店舗1,商品06,6,194,1164
104097,2024-04-28,店舗1,商品12,8,194,1552
104097,2024-04-28,店舗1,商品12,5,194,970
104160,2024-04-28,店舗1,商品11,1,594,594
104815,2024-04-28,店舗1,商品12,4,194,776
105911,2024-04-28,店舗1,商品12,5,194,970
105911,2024-04-28,店舗1,商品12,3,194,582
105911,2024-04-28,店舗1,商品12,4,194,776
105911,2024-04-28,店舗1,商品12,8,194,1552
105911,2024-04-28,店舗1,商品12,4,194,776
105920,2024-04-28,店舗1,商品12,8,194,1552
103168,2024-04-28,店舗2,商品07,1,172,172
103441,2024-04-28,店舗2,商品09,1,172,172
104443,2024-04-28,店舗2,商品09,1,172,172
104443,2024-04-28,店舗2,商品09,1,172,172
104443,2024-04-28,店舗2,商品09,2,172,344
100711,2024-04-29,店舗1,商品12,5,194,970
101310,2024-04-29,店舗1,商品12,4,194,776
102123,2024-04-29,店舗1,商品12,9,194,1746
102310,2024-04-29,店舗1,商品12,9,194,1746
102371,2024-04-29,店舗1,商品12,4,194,776
102530,2024-04-29,店舗1,商品12,6,194,1164
102609,2024-04-29,店舗1,商品12,7,194,1358
102958,2024-04-29,店舗1,商品06,4,194,776
102958,2024-04-29,店舗1,商品12,7,194,1358
103616,2024-04-29,店舗1,商品12,7,194,1358
103743,2024-04-29,店舗1,商品07,5,172,860
103933,2024-04-29,店舗1,商品12,4,194,776
104220,2024-04-29,店舗1,商品10,8,194,1552
104220,2024-04-29,店舗1,商品10,7,194,1358
104220,2024-04-29,店舗1,商品12,5,194,970
104258,2024-04-29,店舗1,商品11,1,594,594
104258,2024-04-29,店舗1,商品11,1,594,594
104295,2024-04-29,店舗1,商品12,4,194,776
105068,2024-04-29,店舗1,商品12,11,194,2134
105206,2024-04-29,店舗1,商品04,4,194,776
105633,2024-04-29,店舗1,商品12,3,194,582
105741,2024-04-29,店舗1,商品12,7,194,1358
105824,2024-04-29,店舗1,商品12,9,194,1746
100627,2024-04-29,店舗2,商品07,2,172,344
101216,2024-04-29,店舗2,商品09,1,172,172
103511,2024-04-29,店舗2,商品07,3,172,516
103511,2024-04-29,店舗2,商品07,2,172,344
104717,2024-04-29,店舗2,商品07,1,172,172
105494,2024-04-29,店舗2,商品04,2,194,388
100859,2024-04-30,店舗1,商品12,2,194,388
100859,2024-04-30,店舗1,商品12,3,194,582
100859,2024-04-30,店舗1,商品12,2,194,388
101104,2024-04-30,店舗1,商品11,1,594,594
101104,2024-04-30,店舗1,商品11,1,594,594
101104,2024-04-30,店舗1,商品11,1,594,594
103410,2024-04-30,店舗1,商品12,4,194,776
103892,2024-04-30,店舗1,商品12,3,194,582
103892,2024-04-30,店舗1,商品12,4,194,776
104373,2024-04-30,店舗1,商品11,1,594,594
104769,2024-04-30,店舗1,商品07,3,172,516
104769,2024-04-30,店舗1,商品07,5,172,860
104892,2024-04-30,店舗1,商品04,4,194,776
104892,2024-04-30,店舗1,商品04,2,194,388
105778,2024-04-30,店舗1,商品12,3,194,582
100853,2024-04-30,店舗2,商品09,3,172,516
100998,2024-04-30,店舗2,商品08,2,194,388
101309,2024-04-30,店舗2,商品01,2,172,344
103511,2024-04-30,店舗2,商品09,3,172,516
103511,2024-04-30,店舗2,商品09,1,172,172
103511,2024-04-30,店舗2,商品09,3,172,516
104273,2024-04-30,店舗2,商品08,3,194,582
104520,2024-04-30,店舗2,商品08,2,194,388
104867,2024-04-30,店舗2,商品01,1,172,172
104867,2024-04-30,店舗2,商品01,2,172,344
105179,2024-04-30,店舗2,商品09,2,172,344
105742,2024-04-30,店舗2,商品09,2,172,344
105780,2024-04-30,店舗2,商品07,2,172,344
105780,2024-04-30,店舗2,商品07,1,172,172
102562,2024-05-01,店舗1,商品12,3,194,582
102694,2024-05-01,店舗1,商品12,3,194,582
102694,2024-05-01,店舗1,商品12,4,194,776
102695,2024-05-01,店舗1,商品12,4,194,776
103174,2024-05-01,店舗1,商品12,5,194,970
103174,2024-05-01,店舗1,商品12,4,194,776
103332,2024-05-01,店舗1,商品07,5,172,860
103332,2024-05-01,店舗1,商品12,2,194,388
103692,2024-05-01,店舗1,商品12,3,194,582
105312,2024-05-01,店舗1,商品04,4,194,776
105312,2024-05-01,店舗1,商品12,2,194,388
105312,2024-05-01,店舗1,商品12,2,194,388
105745,2024-05-01,店舗1,商品12,4,194,776
100130,2024-05-01,店舗2,商品01,2,172,344
100184,2024-05-01,店舗2,商品01,2,172,344
100728,2024-05-01,店舗2,商品08,5,194,970
102841,2024-05-01,店舗2,商品06,3,194,582
103098,2024-05-01,店舗2,商品07,2,172,344
103098,2024-05-01,店舗2,商品07,2,172,344
104253,2024-05-01,店舗2,商品04,1,194,194
104253,2024-05-01,店舗2,商品04,2,194,388
104253,2024-05-01,店舗2,商品07,1,172,172
104322,2024-05-01,店舗2,商品09,2,172,344
104865,2024-05-01,店舗2,商品09,1,172,172
104865,2024-05-01,店舗2,商品09,2,172,344
105379,2024-05-01,店舗2,商品07,2,172,344
100511,2024-05-02,店舗1,商品12,6,194,1164
100947,2024-05-02,店舗1,商品12,5,194,970
100947,2024-05-02,店舗1,商品12,5,194,970
101929,2024-05-02,店舗1,商品12,5,194,970
102045,2024-05-02,店舗1,商品12,5,194,970
102063,2024-05-02,店舗1,商品12,4,194,776
102380,2024-05-02,店舗1,商品12,8,194,1552
104339,2024-05-02,店舗1,商品03,1,421,421
104356,2024-05-02,店舗1,商品12,4,194,776
105552,2024-05-02,店舗1,商品12,5,194,970
100127,2024-05-02,店舗2,商品09,1,172,172
100906,2024-05-02,店舗2,商品07,3,172,516
100921,2024-05-02,店舗2,商品08,3,194,582
102581,2024-05-02,店舗2,商品10,1,194,194
102936,2024-05-02,店舗2,商品04,2,194,388
102936,2024-05-02,店舗2,商品04,2,194,388
102936,2024-05-02,店舗2,商品09,3,172,516
103250,2024-05-02,店舗2,商品05,4,194,776
104486,2024-05-02,店舗2,商品07,2,172,344
104494,2024-05-02,店舗2,商品04,2,194,388
105498,2024-05-02,店舗2,商品04,3,194,582
100001,2024-05-03,店舗1,商品12,5,194,970
101427,2024-05-03,店舗1,商品12,3,194,582
101520,2024-05-03,店舗1,商品12,5,194,970
101695,2024-05-03,店舗1,商品12,6,194,1164
101731,2024-05-03,店舗1,商品07,5,172,860
101731,2024-05-03,店舗1,商品07,9,172,1548
101731,2024-05-03,店舗1,商品07,6,172,1032
101731,2024-05-03,店舗1,商品10,8,194,1552
102085,2024-05-03,店舗1,商品12,3,194,582
102085,2024-05-03,店舗1,商品12,4,194,776
102105,2024-05-03,店舗1,商品12,6,194,1164
102321,2024-05-03,店舗1,商品12,8,194,1552
102526,2024-05-03,店舗1,商品12,7,194,1358
103317,2024-05-03,店舗1,商品12,7,194,1358
103727,2024-05-03,店舗1,商品12,3,194,582
104197,2024-05-03,店舗1,商品12,5,194,970
104197,2024-05-03,店舗1,商品12,5,194,970
104258,2024-05-03,店舗1,商品11,2,594,1188
104464,2024-05-03,店舗1,商品12,6,194,1164
104464,2024-05-03,店舗1,商品12,4,194,776
104552,2024-05-03,店舗1,商品12,8,194,1552
104745,2024-05-03,店舗1,商品12,4,194,776
105625,2024-05-03,店舗1,商品12,6,194,1164
105814,2024-05-03,店舗1,商品12,4,194,776
101464,2024-05-03,店舗2,商品09,3,172,516
101628,2024-05-03,店舗2,商品04,2,194,388
102291,2024-05-03,店舗2,商品03,1,421,421
102709,2024-05-03,店舗2,商品09,2,172,344
105521,2024-05-03,店舗2,商品08,3,194,582
100012,2024-05-04,店舗1,商品12,4,194,776
100127,2024-05-04,店舗1,商品12,6,194,1164
101204,2024-05-04,店舗1,商品12,6,194,1164
101204,2024-05-04,店舗1,商品12,5,194,970
101485,2024-05-04,店舗1,商品12,5,194,970
101939,2024-05-04,店舗1,商品12,6,194,1164
102675,2024-05-04,店舗1,商品10,5,194,970
102918,2024-05-04,店舗1,商品12,6,194,1164
102975,2024-05-04,店舗1,商品12,7,194,1358
103332,2024-05-04,店舗1,商品12,3,194,582
104028,2024-05-04,店舗1,商品12,4,194,776
104088,2024-05-04,店舗1,商品12,5,194,970
104097,2024-05-04,店舗1,商品12,4,194,776
104097,2024-05-04,店舗1,商品12,4,194,776
104097,2024-05-04,店舗1,商品12,4,194,776
104097,2024-05-04,店舗1,商品12,7,194,1358
104130,2024-05-04,店舗1,商品12,5,194,970
104640,2024-05-04,店舗1,商品12,4,194,776
104871,2024-05-04,店舗1,商品12,6,194,1164
104871,2024-05-04,店舗1,商品12,8,194,1552
104871,2024-05-04,店舗1,商品12,6,194,1164
104871,2024-05-04,店舗1,商品12,8,194,1552
104942,2024-05-04,店舗1,商品12,6,194,1164
105576,2024-05-04,店舗1,商品12,6,194,1164
105598,2024-05-04,店舗1,商品12,3,194,582
105741,2024-05-04,店舗1,商品12,4,194,776
100234,2024-05-04,店舗2,商品07,1,172,172
100234,2024-05-04,店舗2,商品08,3,194,582
101200,2024-05-04,店舗2,商品09,1,172,172
102958,2024-05-04,店舗2,商品07,3,172,516
103168,2024-05-04,店舗2,商品01,2,172,344
101175,2024-05-05,店舗1,商品12,9,194,1746
101276,2024-05-05,店舗1,商品12,7,194,1358
102526,2024-05-05,店舗1,商品12,7,194,1358
102711,2024-05-05,店舗1,商品12,5,194,970
102711,2024-05-05,店舗1,商品12,4,194,776
103115,2024-05-05,店舗1,商品12,5,194,970
103185,2024-05-05,店舗1,商品12,7,194,1358
103412,2024-05-05,店舗1,商品12,3,194,582
103483,2024-05-05,店舗1,商品07,7,172,1204
103541,2024-05-05,店舗1,商品12,7,194,1358
103892,2024-05-05,店舗1,商品12,3,194,582
103934,2024-05-05,店舗1,商品12,5,194,970
103934,2024-05-05,店舗1,商品12,5,194,970
104066,2024-05-05,店舗1,商品12,7,194,1358
104197,2024-05-05,店舗1,商品12,6,194,1164
104197,2024-05-05,店舗1,商品12,10,194,1940
104389,2024-05-05,店舗1,商品07,5,172,860
104571,2024-05-05,店舗1,商品04,6,194,1164
104871,2024-05-05,店舗1,商品12,5,194,970
104871,2024-05-05,店舗1,商品12,5,194,970
105214,2024-05-05,店舗1,商品10,5,194,970
105287,2024-05-05,店舗1,商品10,4,194,776
105967,2024-05-05,店舗1,商品12,7,194,1358
100501,2024-05-05,店舗2,商品08,2,194,388
101257,2024-05-05,店舗2,商品04,2,194,388
102865,2024-05-05,店舗2,商品07,2,172,344
104997,2024-05-05,店舗2,商品09,2,172,344
105212,2024-05-05,店舗2,商品09,2,172,344
100029,2024-05-06,店舗1,商品12,5,194,970
100508,2024-05-06,店舗1,商品12,6,194,1164
100508,2024-05-06,店舗1,商品12,7,194,1358
100508,2024-05-06,店舗1,商品12,6,194,1164
100733,2024-05-06,店舗1,商品12,5,194,970
101008,2024-05-06,店舗1,商品05,5,194,970
101022,2024-05-06,店舗1,商品12,4,194,776
101022,2024-05-06,店舗1,商品12,4,194,776
101389,2024-05-06,店舗1,商品12,7,194,1358
102393,2024-05-06,店舗1,商品12,5,194,970
102513,2024-05-06,店舗1,商品12,6,194,1164
103084,2024-05-06,店舗1,商品11,2,594,1188
103261,2024-05-06,店舗1,商品12,6,194,1164
103261,2024-05-06,店舗1,商品12,6,194,1164
103781,2024-05-06,店舗1,商品12,5,194,970
103781,2024-05-06,店舗1,商品12,8,194,1552
103933,2024-05-06,店舗1,商品12,8,194,1552
104028,2024-05-06,店舗1,商品12,6,194,1164
104028,2024-05-06,店舗1,商品12,6,194,1164
104174,2024-05-06,店舗1,商品01,6,172,1032
104258,2024-05-06,店舗1,商品11,1,594,594
104556,2024-05-06,店舗1,商品12,6,194,1164
105725,2024-05-06,店舗1,商品12,7,194,1358
105740,2024-05-06,店舗1,商品11,1,594,594
100579,2024-05-06,店舗2,商品07,1,172,172
104976,2024-05-06,店舗2,商品09,1,172,172
104976,2024-05-06,店舗2,商品09,1,172,172
105505,2024-05-06,店舗2,商品04,1,194,194
105505,2024-05-06,店舗2,商品04,1,194,194
105505,2024-05-06,店舗2,商品04,1,194,194
105755,2024-05-06,店舗2,商品04,2,194,388
105755,2024-05-06,店舗2,商品04,1,194,194
105755,2024-05-06,店舗2,商品04,1,194,194
105820,2024-05-06,店舗2,商品09,1,172,172
100527,2024-05-07,店舗1,商品12,6,194,1164
101389,2024-05-07,店舗1,商品12,3,194,582
104598,2024-05-07,店舗1,商品12,3,194,582
105010,2024-05-07,店舗1,商品12,3,194,582
105289,2024-05-07,店舗1,商品12,3,194,582
105704,2024-05-07,店舗1,商品12,4,194,776
105704,2024-05-07,店舗1,商品12,7,194,1358
105742,2024-05-07,店舗1,商品12,4,194,776
100231,2024-05-07,店舗2,商品01,1,172,172
101312,2024-05-07,店舗2,商品01,3,172,516
101312,2024-05-07,店舗2,商品01,2,172,344
101748,2024-05-07,店舗2,商品06,4,194,776
102665,2024-05-07,店舗2,商品08,3,194,582
103025,2024-05-07,店舗2,商品04,3,194,582
103233,2024-05-07,店舗2,商品08,4,194,776
103400,2024-05-07,店舗2,商品03,1,421,421
104027,2024-05-07,店舗2,商品08,3,194,582
104827,2024-05-07,店舗2,商品05,1,194,194
105206,2024-05-07,店舗2,商品07,3,172,516
105376,2024-05-07,店舗2,商品05,6,194,1164
105376,2024-05-07,店舗2,商品06,1,194,194
105376,2024-05-07,店舗2,商品10,4,194,776
102485,2024-05-08,店舗1,商品12,3,194,582
